condition	locus_id	pool_error_count	gdna_truth	mrna_truth	nrna_truth	locus_span_bp	n_transcripts	n_nrna_entities	n_genes	mrna	nrna	gdna	gdna_rate	gdna_prior	gdna_eff_len_per_bp	pool_error_fraction
gdna_high_ss_0.50_nrna_high	5	381	344	9602	37	36477	13	5	1	9983.0	0.0	8498.0	0.4598236026189059	0.7922661117524356	0.9685593789053828	0.038164880296504056
gdna_high_ss_0.99_nrna_zero	39	379	379	65987	0	32604	13	4	1	66366.0	0.0	6729.0	0.09205828032013133	0.09146861890663541	1.0107487125889474	0.005710755507338095
gdna_high_ss_0.99_nrna_high	41	371	371	5708	0	50745	4	2	2	6079.0	0.0	10845.0	0.6408059560387616	0.6940303137633971	0.985709969638244	0.06102977463398585
gdna_high_ss_0.99_nrna_low	6	364	285	11909	79	18499	14	7	1	12273.0	0.0	4418.0	0.2646935474207657	0.22263568195060154	1.0177585990140876	0.029658600179255278
gdna_high_ss_0.99_nrna_low	41	363	363	5926	0	50745	4	2	2	6289.0	0.0	10689.0	0.6295794557662858	0.6593434614826842	1.0035557238932125	0.05771982827158531
gdna_high_ss_0.99_nrna_zero	44	363	363	94067	0	19206	15	5	1	94430.0	0.0	3929.0	0.03994550574934678	0.03814982904652216	1.0182473116244466	0.0038441173355925023
gdna_low_ss_0.99_nrna_low	43	359	93	15116	423	10807	9	4	2	15237.0	395.0	464.0	0.02882703777335984	0.022241555568290612	1.0309262418176772	0.022965711361310134
gdna_high_ss_0.99_nrna_zero	34	359	359	36350	0	33391	10	4	2	36709.0	0.0	6845.0	0.15716122514579603	0.16348693708896425	1.010495361725058	0.009779618077310741
gdna_med_ss_0.50_nrna_low	6	355	247	11796	108	18499	14	7	1	12151.0	0.0	2727.0	0.18329076488775373	0.17455552579447192	1.0158338595539482	0.029215702411324172
gdna_med_ss_0.99_nrna_zero	15	353	353	178311	0	56271	19	8	2	178664.0	0.0	5765.0	0.03125864153685158	0.0304522906462711	1.006229321320543	0.001975775757847132
gdna_high_ss_0.99_nrna_zero	26	352	352	9176	0	55480	11	4	2	9528.0	0.0	11700.0	0.5511588468061052	0.5161860658533033	1.0063164986195943	0.036943744752308987
gdna_med_ss_0.99_nrna_zero	24	352	352	111072	0	28337	15	5	1	111424.0	0.0	3004.0	0.026252315866745903	0.024274100944158588	1.012371057637071	0.0031591039632395176
gdna_med_ss_0.50_nrna_low	4	350	324	83762	26	18721	15	5	1	84112.0	0.0	2165.0	0.0250935938894491	0.032220316910685574	1.0184517874380516	0.004161118508655127
gdna_zero_ss_0.99_nrna_high	33	350	0	2419	1165	28400	8	3	1	2411.0	1173.0	435.0	0.10823587957203284	0.09274652325114476	0.8301547950466152	0.09765625
gdna_med_ss_0.50_nrna_zero	41	347	347	5993	0	50745	4	2	2	6340.0	0.0	5450.0	0.46225614927905007	0.48317493020016083	1.0069077895753078	0.05473186119873817
gdna_high_ss_0.99_nrna_zero	32	345	345	22816	0	24025	9	3	1	23161.0	0.0	5303.0	0.18630550871275997	0.16466480917497045	1.01458711368131	0.014895729890764648
gdna_low_ss_0.99_nrna_high	35	345	113	2350	773	28400	8	3	1	2465.0	771.0	1536.0	0.32187761944677284	0.22986106128727407	1.0106667952839976	0.10661310259579727
gdna_high_ss_0.99_nrna_zero	43	343	343	14589	0	10807	9	4	2	14932.0	0.0	2530.0	0.14488603825449548	0.11786179579152771	1.0324291807239696	0.022970800964371818
gdna_med_ss_0.99_nrna_high	30	341	227	34961	772	20453	9	3	1	35117.0	843.0	3087.0	0.07905857044075089	0.07160608733949785	1.0162295704789428	0.009482758620689655
gdna_med_ss_0.50_nrna_low	41	341	341	5827	0	50745	4	2	2	6168.0	0.0	5642.0	0.4777307366638442	0.6721825841464572	0.969005998410976	0.05528534370946822
gdna_high_ss_0.99_nrna_low	34	339	339	36290	0	33391	10	4	2	36629.0	0.0	7041.0	0.1612319670254179	0.16902038501203565	1.0081785912645622	0.009254961915422206
gdna_zero_ss_0.50_nrna_low	5	333	0	10304	333	36477	13	5	1	10637.0	0.0	3618.0	0.253805682216766	0.12426324182131093	1.006953483160266	0.03130581930995582
gdna_med_ss_0.99_nrna_zero	52	328	328	69431	0	30370	4	1	1	69759.0	0.0	3252.0	0.04454123351275835	0.040926861767656024	1.0115428575764367	0.004701902263507218
gdna_med_ss_0.50_nrna_zero	4	324	324	83950	0	18721	15	5	1	84274.0	0.0	1906.0	0.02211650034810861	0.02226166525481502	1.0187259482969213	0.0038446021311436505
gdna_med_ss_0.99_nrna_low	26	320	198	9420	122	55480	11	4	2	9740.0	0.0	6833.0	0.4122971097568334	0.3381099098210753	0.986285743194311	0.03285420944558522
gdna_med_ss_0.50_nrna_zero	27	319	319	72551	0	31751	13	4	1	72870.0	0.0	3234.0	0.04249448123620309	0.0429474573508535	1.0110407601213882	0.004377658844517634
gdna_high_ss_0.99_nrna_zero	6	314	314	11915	0	18499	14	7	1	12229.0	0.0	4026.0	0.24767763764995385	0.22047851132393811	1.0189447120436255	0.025676670210156186
gdna_zero_ss_0.50_nrna_high	16	310	0	3972	310	33522	14	7	2	4282.0	0.0	2421.0	0.3611815604953006	0.3268924100369819	0.29332139007469177	0.07239607659971976
gdna_med_ss_0.50_nrna_high	39	309	274	65244	35	32604	13	4	1	65553.0	0.0	4573.0	0.06521119128425976	0.1487581451258511	0.9776037278490308	0.004713743078119994
gdna_high_ss_0.50_nrna_low	45	309	260	34617	49	7847	17	7	1	34926.0	0.0	1911.0	0.051877188696147894	0.05613656991801128	1.044356186702679	0.008847277100154613
gdna_med_ss_0.50_nrna_zero	26	308	308	9254	0	55480	11	4	2	9562.0	0.0	5893.0	0.381300549983824	0.3577509933793138	1.0063181497409608	0.032210834553440704
gdna_high_ss_0.99_nrna_high	30	307	199	34877	332	20453	9	3	1	35078.0	330.0	5736.0	0.13941279408905308	0.12546046458584864	1.0046608902708472	0.008670356981473113
gdna_med_ss_0.50_nrna_low	39	305	301	66071	4	32604	13	4	1	66376.0	0.0	3526.0	0.05044204743784155	0.06939690972174418	0.9868714692548161	0.004595034349764975
gdna_med_ss_0.99_nrna_low	4	298	272	83935	26	18721	15	5	1	84233.0	0.0	2044.0	0.023691134369530697	0.022488364300739444	0.9905962686854902	0.003537805848064298
gdna_med_ss_0.99_nrna_high	35	292	125	2233	222	28400	8	3	1	2495.0	85.0	4351.0	0.627759342086279	0.45309003368175776	1.011687914722377	0.11317829457364341
gdna_med_ss_0.50_nrna_low	27	286	286	72426	0	31751	13	4	1	72712.0	0.0	3394.0	0.044595695477360524	0.06113188834353623	0.9825106642459562	0.003933325998459677
gdna_zero_ss_0.50_nrna_high	1	285	0	3982	285	24255	5	1	1	4267.0	0.0	5177.0	0.5481787378229563	0.5974970154212389	1.0103137131914635	0.06679165690180455
gdna_high_ss_0.50_nrna_low	10	284	185	8140	99	11338	5	2	1	8424.0	0.0	3129.0	0.2708387431835887	0.23478064826777184	1.0306986467481518	0.033713200379867046
gdna_med_ss_0.50_nrna_zero	39	284	284	66186	0	32604	13	4	1	66470.0	0.0	3296.0	0.0472436430352894	0.048447584282518566	1.0107518802512825	0.004272604182337897
gdna_high_ss_0.50_nrna_low	1	283	211	4313	72	24255	5	1	1	4596.0	0.0	6108.0	0.570627802690583	0.5765082373926995	1.014349817268485	0.06157528285465622
gdna_med_ss_0.99_nrna_low	6	280	165	12146	115	18499	14	7	1	12426.0	0.0	2452.0	0.16480709772818927	0.1256885230923206	1.00470598553053	0.02253339771446966
gdna_high_ss_0.50_nrna_low	17	279	184	4360	95	33522	14	7	2	4639.0	0.0	7493.0	0.6176228156940323	0.6652914854350076	0.9978450675013127	0.06014227204138823
gdna_high_ss_0.99_nrna_high	5	278	237	10316	41	36477	13	5	1	10594.0	0.0	7887.0	0.4267626210702884	0.40426289212944577	0.9802994849942667	0.026241268642627904
gdna_med_ss_0.50_nrna_zero	6	276	276	11965	0	18499	14	7	1	12241.0	0.0	2224.0	0.15375043207742828	0.1250936981493682	1.0189506840762006	0.02254717751817662
gdna_high_ss_0.50_nrna_high	35	276	170	1582	106	28400	8	3	1	1858.0	0.0	7933.0	0.810233888264733	1.1989317017114367	1.011980200313518	0.14854682454251883
gdna_med_ss_0.50_nrna_zero	32	275	275	22923	0	24025	9	3	1	23198.0	0.0	2808.0	0.10797508267322925	0.09110257814807211	1.014591594703639	0.011854470212949391
gdna_low_ss_0.50_nrna_low	43	274	78	14736	196	10807	9	4	2	15010.0	0.0	1086.0	0.06747017892644135	0.0431379465431575	1.0309262418176772	0.018254497001998667
gdna_med_ss_0.50_nrna_low	34	273	273	36182	0	33391	10	4	2	36455.0	0.0	3721.0	0.09261748307447232	0.12231129876722674	0.9557224573729108	0.007488684679742148
gdna_high_ss_0.99_nrna_low	17	270	172	4553	174	33522	14	7	2	4777.0	122.0	7233.0	0.5961918892185954	0.5560054407718701	1.0052063137922027	0.05511328842620943
gdna_med_ss_0.50_nrna_zero	43	270	270	14657	0	10807	9	4	2	14927.0	0.0	1478.0	0.09009448338921061	0.06342148234371964	1.0324397666468799	0.018088028404903866
gdna_high_ss_0.99_nrna_high	35	267	127	2096	140	28400	8	3	1	2363.0	0.0	7428.0	0.7586559084873864	0.5956010561308859	0.9890549091426947	0.11299195937367752
gdna_med_ss_0.99_nrna_zero	4	263	263	83964	0	18721	15	5	1	84227.0	0.0	1953.0	0.022661870503597123	0.022175894821800032	1.0187259482969213	0.0031225141581678086
gdna_med_ss_0.50_nrna_zero	34	261	261	36510	0	33391	10	4	2	36771.0	0.0	3409.0	0.08484320557491289	0.08992560119227333	1.0104984427000252	0.0070979848249979605
gdna_high_ss_0.50_nrna_high	30	261	152	34504	109	20453	9	3	1	34765.0	0.0	6379.0	0.15504083219910558	0.2468096070119661	1.0166352778488976	0.00750755069754063
gdna_med_ss_0.50_nrna_zero	44	256	256	94283	0	19206	15	5	1	94539.0	0.0	1963.0	0.02034154732544403	0.019619764691571496	1.0182530450321916	0.002707877172383884
gdna_low_ss_0.99_nrna_low	1	256	111	4773	603	24255	5	1	1	4827.0	660.0	901.0	0.1410457107075767	0.11296925705669374	1.013777533380986	0.04665573172954256
gdna_med_ss_0.99_nrna_low	10	255	159	8514	285	11338	5	2	1	8693.0	265.0	1520.0	0.14506585226188204	0.10524360339478	0.9991677357790014	0.028466175485599463
gdna_med_ss_0.99_nrna_high	39	254	217	66216	37	32604	13	4	1	66470.0	0.0	3656.0	0.05213472891652169	0.053659142354432365	1.0101807530505358	0.0038212727546261473
gdna_high_ss_0.99_nrna_low	10	254	152	8363	130	11338	5	2	1	8589.0	56.0	2908.0	0.251709512680689	0.19398976318916827	1.0293025075689268	0.029381145170618853
gdna_high_ss_0.50_nrna_high	45	251	250	34375	1	7847	17	7	1	34626.0	0.0	1999.0	0.054580204778157	0.08561085773485122	0.9407273759413134	0.007248888118754693
gdna_high_ss_0.50_nrna_zero	45	250	250	34690	0	7847	17	7	1	34940.0	0.0	1742.0	0.047489231775802845	0.04569239395153296	1.0446621215285505	0.007155123068116772
gdna_med_ss_0.99_nrna_zero	27	248	248	72599	0	31751	13	4	1	72847.0	0.0	3257.0	0.0427966992536529	0.04281159675691801	1.0110407601213882	0.0034043955138852665
gdna_low_ss_0.99_nrna_low	26	245	114	9700	389	55480	11	4	2	9875.0	328.0	2132.0	0.17284150790433725	0.12946767088362107	1.0060214072645974	0.02401254532980496
gdna_med_ss_0.50_nrna_high	5	244	212	9831	32	36477	13	5	1	10075.0	0.0	4828.0	0.3239616184660807	0.7489382066026478	0.9685632262405461	0.024218362282878412
gdna_med_ss_0.99_nrna_low	17	243	145	4676	281	33522	14	7	2	4852.0	250.0	3684.0	0.4193034372865923	0.3834657262654664	0.9897498424707857	0.047628381027048215
gdna_med_ss_0.99_nrna_low	39	241	237	66196	4	32604	13	4	1	66437.0	0.0	3465.0	0.04956939715601843	0.04884049958544944	0.9946086302540778	0.0036274967262218344
gdna_high_ss_0.99_nrna_zero	5	239	239	10406	0	36477	13	5	1	10645.0	0.0	7596.0	0.4164245381283921	0.3948434099604475	1.0096073977429008	0.02245185533114138
gdna_high_ss_0.50_nrna_low	35	239	239	1878	0	28400	8	3	1	2117.0	0.0	6162.0	0.7442927889841768	0.8175304318693647	0.9892398768968962	0.11289560699102504
gdna_high_ss_0.50_nrna_zero	35	237	237	1972	0	28400	8	3	1	2209.0	0.0	6112.0	0.73452710010816	0.6696290089625374	1.0123399004246625	0.1072883657763694
gdna_high_ss_0.99_nrna_low	45	236	186	34778	50	7847	17	7	1	35014.0	0.0	1823.0	0.04948828623394956	0.046757480148733405	1.0434664784767764	0.0067401610784257725
gdna_med_ss_0.50_nrna_high	41	234	234	5026	0	50745	4	2	2	5260.0	0.0	6563.0	0.555104457413516	1.3353622353806005	0.8951015358212006	0.04448669201520913
gdna_low_ss_0.99_nrna_high	30	234	109	35023	1255	20453	9	3	1	35138.0	1249.0	1109.0	0.02957648815873693	0.026726885049476182	1.0148122079079507	0.006430868167202572
gdna_med_ss_0.99_nrna_low	1	231	146	4663	202	24255	5	1	1	4824.0	187.0	3226.0	0.3916474444579337	0.31309846106112016	1.0038353414319958	0.04609858311714229
gdna_med_ss_0.50_nrna_high	35	230	115	1693	115	28400	8	3	1	1923.0	0.0	5008.0	0.7225508584619824	1.289737245870007	1.011687914722377	0.11960478419136765
gdna_high_ss_0.50_nrna_zero	10	228	228	8226	0	11338	5	2	1	8454.0	0.0	2534.0	0.2306152165999272	0.19926243841791919	1.030910379689894	0.0269694819020582
gdna_med_ss_0.99_nrna_low	41	226	226	6215	0	50745	4	2	2	6441.0	0.0	5369.0	0.454614733276884	0.4907854967387094	0.9847435797081977	0.03508771929824561
gdna_high_ss_0.99_nrna_low	1	226	147	4520	79	24255	5	1	1	4746.0	0.0	5958.0	0.5566143497757847	0.4738201725324388	1.0122119066778674	0.047619047619047616
gdna_low_ss_0.99_nrna_low	52	224	120	69743	167	30370	4	1	1	69952.0	78.0	1111.0	0.015616873532843226	0.012476636911851729	1.0110027407210735	0.0031986291589318865
gdna_med_ss_0.99_nrna_low	27	223	223	72590	0	31751	13	4	1	72813.0	0.0	3293.0	0.043268599059206894	0.043402605564641046	0.9941440219226981	0.0030626399132023126
gdna_low_ss_0.50_nrna_low	52	222	118	69629	104	30370	4	1	1	69851.0	0.0	1290.0	0.018133003471978184	0.02966790559989181	0.9993756955191345	0.003178193583484846
gdna_med_ss_0.99_nrna_zero	26	215	215	9501	0	55480	11	4	2	9716.0	0.0	5739.0	0.37133613717243613	0.3564872125443574	1.0063181497409608	0.022128447920955127
gdna_med_ss_0.50_nrna_low	10	213	124	8337	89	11338	5	2	1	8550.0	0.0	1928.0	0.18400458102691353	0.15318660133845458	1.0305033575636182	0.024912280701754386
gdna_med_ss_0.99_nrna_zero	39	213	213	66282	0	32604	13	4	1	66495.0	0.0	3271.0	0.046885302296247454	0.0483014677289936	1.0107518802512825	0.003203248364538687
gdna_high_ss_0.50_nrna_zero	1	211	211	4392	0	24255	5	1	1	4603.0	0.0	5157.0	0.5283811475409836	0.5116439449861497	1.0144487853532018	0.04583966978057789
gdna_low_ss_0.99_nrna_low	17	209	59	4768	456	33522	14	7	2	4841.0	442.0	941.0	0.15118894601542415	0.15502803788260158	1.009967856794586	0.039560855574484195
gdna_med_ss_0.50_nrna_zero	5	205	205	10442	0	36477	13	5	1	10647.0	0.0	3954.0	0.27080336963221696	0.24880466222055136	1.0096101748891793	0.019254250023480794
gdna_high_ss_0.50_nrna_low	25	204	204	1188	0	31212	10	4	2	1392.0	0.0	6672.0	0.8273809523809523	0.9231329076341024	0.9887624225142342	0.14655172413793102
gdna_med_ss_0.99_nrna_zero	41	204	204	6301	0	50745	4	2	2	6505.0	0.0	5285.0	0.4482612383375742	0.48129270151585574	1.0069077895753078	0.03136049192928517
gdna_med_ss_0.99_nrna_high	41	203	203	6128	0	50745	4	2	2	6331.0	0.0	5492.0	0.4645183117652034	0.57164961251401	1.0065409034375343	0.03206444479545095
gdna_med_ss_0.50_nrna_low	17	202	106	4559	96	33522	14	7	2	4761.0	0.0	4025.0	0.4581151832460733	0.5364726312845077	0.985718578671591	0.042428061331653014
gdna_low_ss_0.50_nrna_zero	21	200	200	79684	0	32111	7	3	2	79884.0	0.0	766.0	0.00949783013019219	0.011149910259959157	1.0109199261463684	0.00250363026388263
gdna_med_ss_0.50_nrna_low	1	199	121	4457	78	24255	5	1	1	4656.0	0.0	3581.0	0.43474565982760716	0.4499818304537815	1.0141065993485008	0.042740549828178695
gdna_high_ss_0.99_nrna_zero	45	198	198	34780	0	7847	17	7	1	34978.0	0.0	1704.0	0.04645330134670956	0.04551251189541627	1.0446621215285505	0.005660701012064727
gdna_med_ss_0.99_nrna_zero	32	197	197	23266	0	24025	9	3	1	23463.0	0.0	2543.0	0.09778512650926709	0.09071236521674875	1.014591594703639	0.008396198269615992
gdna_high_ss_0.50_nrna_zero	19	195	195	1052	0	18984	2	1	1	1247.0	0.0	4198.0	0.7709825528007346	0.7248222907056927	1.0184607027194172	0.15637530072173217
gdna_low_ss_0.99_nrna_low	6	195	96	12437	190	18499	14	7	1	12606.0	117.0	741.0	0.05503565062388592	0.040930323934699656	1.0180655000456214	0.01532657392124499
gdna_med_ss_0.99_nrna_zero	44	195	195	94261	0	19206	15	5	1	94456.0	0.0	2046.0	0.021201633126774574	0.019556375976616913	1.0182530450321916	0.002064453290420937
gdna_low_ss_0.99_nrna_high	36	194	74	1189	558	16291	13	5	1	1244.0	577.0	874.0	0.32430426716141003	0.22096632506650973	1.0185969581449315	0.10653487095002746
gdna_zero_ss_0.50_nrna_low	40	193	0	14601	193	10807	9	4	2	14794.0	0.0	1016.0	0.06426312460468059	0.03157627312484469	1.023519113382459	0.013045829390293362
gdna_high_ss_0.50_nrna_low	19	193	193	1022	0	18984	2	1	1	1215.0	0.0	4178.0	0.7747079547561654	0.8887549854432674	0.9932461189329769	0.1588477366255144
gdna_med_ss_0.99_nrna_low	34	192	192	36578	0	33391	10	4	2	36770.0	0.0	3406.0	0.08477698128235762	0.09160726612238931	0.982618256456559	0.005221648082676095
gdna_med_ss_0.99_nrna_zero	43	192	192	14942	0	10807	9	4	2	15134.0	0.0	1271.0	0.07747637915269735	0.06302490914214301	1.0324397666468799	0.01268666578564821
gdna_med_ss_0.99_nrna_zero	6	191	191	12240	0	18499	14	7	1	12431.0	0.0	2034.0	0.1406152782578638	0.12455550527772163	1.0189506840762006	0.01536481377202156
gdna_med_ss_0.99_nrna_high	25	189	94	1506	95	31212	10	4	2	1695.0	0.0	4157.0	0.7103554340396445	0.6058118464042214	1.0106348338212445	0.11150442477876106
gdna_high_ss_0.99_nrna_high	25	188	121	1366	67	31212	10	4	2	1554.0	0.0	7404.0	0.826523777628935	0.726020409887327	0.9861212635234311	0.12097812097812098
gdna_high_ss_0.50_nrna_zero	25	187	187	1276	0	31212	10	4	2	1463.0	0.0	6630.0	0.8192264920301495	0.7597845983848307	1.0112281089352604	0.12781954887218044
gdna_low_ss_0.50_nrna_low	26	187	67	9412	120	55480	11	4	2	9599.0	0.0	2736.0	0.2218078638021889	0.3193510100402494	0.9985586788410834	0.019481195957912284
gdna_high_ss_0.50_nrna_low	9	187	187	6637	0	6229	6	3	1	6824.0	0.0	1541.0	0.18421996413628214	0.16331086529125297	1.0052097218092904	0.027403282532239157
gdna_high_ss_0.50_nrna_zero	9	186	186	6699	0	6229	6	3	1	6885.0	0.0	1526.0	0.18142908096540245	0.13839422035873156	1.0562633639237073	0.02701525054466231
gdna_med_ss_0.99_nrna_high	5	185	150	10541	35	36477	13	5	1	10726.0	0.0	4177.0	0.2802791384285043	0.2703724076081472	1.0090997078383648	0.017247809062092112
gdna_high_ss_0.99_nrna_high	45	185	184	34770	1	7847	17	7	1	34955.0	0.0	1670.0	0.04559726962457338	0.048072567354871754	0.9900576397706404	0.005292518952939493
gdna_low_ss_0.99_nrna_low	10	184	73	8596	464	11338	5	2	1	8727.0	406.0	459.0	0.047852376980817346	0.033054061374264525	1.0294776932418739	0.020146720683236613
gdna_zero_ss_0.99_nrna_low	1	181	0	4819	850	24255	5	1	1	4844.0	825.0	97.0	0.01682275407561568	0.013958893620648035	1.0104676974958016	0.031928029634856234
gdna_med_ss_0.99_nrna_high	36	180	98	1140	238	16291	13	5	1	1216.0	260.0	2436.0	0.6226993865030674	0.4576741901767632	1.020376089597842	0.12195121951219512
gdna_med_ss_0.99_nrna_zero	34	179	179	36606	0	33391	10	4	2	36785.0	0.0	3395.0	0.08449477351916376	0.08953678985312422	1.0104984427000252	0.004866113905124371
gdna_med_ss_0.50_nrna_high	30	177	70	34634	107	20453	9	3	1	34811.0	0.0	4236.0	0.10848464670781366	0.20013493517815056	1.0162295704789428	0.005084599695498549
gdna_high_ss_0.50_nrna_zero	30	177	177	34832	0	20453	9	3	1	35009.0	0.0	4300.0	0.10938970719173727	0.1247593413499485	1.0171347592171012	0.005055842783284298
gdna_low_ss_0.50_nrna_low	6	175	78	12175	97	18499	14	7	1	12350.0	0.0	1114.0	0.08273915626856804	0.09455793695036273	1.0180655000456214	0.01417004048582996
gdna_high_ss_0.99_nrna_zero	35	174	174	2157	0	28400	8	3	1	2331.0	0.0	5990.0	0.7198654007931738	0.6674822265572402	1.0123399004246625	0.07464607464607464
gdna_high_ss_0.99_nrna_low	35	173	173	2150	0	28400	8	3	1	2323.0	0.0	5956.0	0.7194105568305351	0.6834342626744572	1.0067520017492753	0.07447266465777012
gdna_high_ss_0.50_nrna_zero	37	170	170	478	0	47690	2	1	1	648.0	0.0	10053.0	0.9394449116904963	0.89989135528035	1.0073483606929878	0.2623456790123457
gdna_high_ss_0.99_nrna_low	25	169	169	1445	0	31212	10	4	2	1614.0	0.0	6450.0	0.7998511904761905	0.7769767830685586	1.0069182134630623	0.1047087980173482
gdna_high_ss_0.50_nrna_zero	17	166	166	4424	0	33522	14	7	2	4590.0	0.0	6988.0	0.60355847296597	0.5705791186928633	1.0104543451006829	0.03616557734204793
gdna_med_ss_0.50_nrna_low	45	165	133	34805	32	7847	17	7	1	34970.0	0.0	1018.0	0.028287206846726688	0.03385695495690822	1.0397465831376265	0.004718329997140406
gdna_high_ss_0.99_nrna_high	0	164	122	345	404	18095	12	4	2	384.0	487.0	4178.0	0.8274905921964746	0.8175805826780265	1.0144580709429776	0.18828932261768083
gdna_zero_ss_0.99_nrna_low	16	164	0	4804	532	33522	14	7	2	4860.0	476.0	29.0	0.005405405405405406	0.024867165361850223	1.0075682561934827	0.03073463268365817
gdna_low_ss_0.99_nrna_zero	21	163	163	79679	0	32111	7	3	2	79842.0	0.0	808.0	0.010018598884066955	0.011064924045722572	1.0109199261463684	0.002041532025750858
gdna_high_ss_0.50_nrna_high	25	163	134	981	29	31212	10	4	2	1144.0	0.0	7814.0	0.8722929225273498	1.432767981190612	1.0091763209172553	0.14248251748251747
gdna_med_ss_0.50_nrna_zero	35	162	162	2174	0	28400	8	3	1	2336.0	0.0	3053.0	0.5665244015587307	0.5198502594972101	1.0123436125330825	0.06934931506849315
gdna_zero_ss_0.99_nrna_low	40	160	0	15177	473	10807	9	4	2	15331.0	319.0	160.0	0.010120177103099304	0.006443875530442431	1.023519113382459	0.010223642172523962
gdna_high_ss_0.50_nrna_high	9	160	160	6496	0	6229	6	3	1	6656.0	0.0	1714.0	0.20477897252090801	0.2655159577487284	0.9746677470143393	0.02403846153846154
gdna_high_ss_0.50_nrna_low	30	154	154	34828	0	20453	9	3	1	34982.0	0.0	4263.0	0.10862530258631672	0.15242505724693872	1.0005512297750871	0.00440226402149677
gdna_med_ss_0.50_nrna_zero	25	154	154	1463	0	31212	10	4	2	1617.0	0.0	3296.0	0.6708731935680847	0.6311600036652785	1.0112314406294327	0.09523809523809523
gdna_high_ss_0.99_nrna_zero	10	154	154	8395	0	11338	5	2	1	8549.0	0.0	2439.0	0.22196942118674917	0.19855216955439595	1.030910379689894	0.01801380278395134
gdna_high_ss_0.99_nrna_zero	19	154	154	1260	0	18984	2	1	1	1414.0	0.0	4031.0	0.7403122130394858	0.721973625848501	1.0184607027194172	0.10891089108910891
gdna_med_ss_0.50_nrna_low	37	152	144	540	8	47690	2	1	1	692.0	0.0	5226.0	0.8830686042581953	1.192988125317473	0.9883219958195989	0.21965317919075145
gdna_med_ss_0.50_nrna_low	35	151	151	2111	0	28400	8	3	1	2262.0	0.0	3199.0	0.5857901483244827	0.7307027607784351	0.9829378600386973	0.06675508399646331
gdna_high_ss_0.99_nrna_high	37	151	114	572	37	47690	2	1	1	723.0	0.0	10503.0	0.935595938001069	0.8992402333418145	0.9868414898352936	0.20885200553250347
gdna_low_ss_0.99_nrna_high	25	147	39	1626	108	31212	10	4	2	1773.0	0.0	1744.0	0.495877168040944	0.3729219707371768	1.0097055919045281	0.0829103214890017
gdna_high_ss_0.99_nrna_high	19	145	145	1189	0	18984	2	1	1	1334.0	0.0	4109.0	0.7549145691714129	0.793196653778302	1.0098004118730708	0.10869565217391304
gdna_low_ss_0.50_nrna_low	17	144	41	4659	199	33522	14	7	2	4786.0	113.0	1325.0	0.21288560411311053	0.35789117210823096	0.9452587089880709	0.029393753827311696
gdna_high_ss_0.50_nrna_high	19	144	144	806	0	18984	2	1	1	950.0	0.0	4493.0	0.825463898585339	1.3880954947918631	0.9417569857644758	0.15157894736842106
gdna_high_ss_0.99_nrna_low	19	144	144	1244	0	18984	2	1	1	1388.0	0.0	4005.0	0.7426293343222696	0.7578374487619475	1.016147235424066	0.1037463976945245
gdna_med_ss_0.99_nrna_high	0	143	83	369	534	18095	12	4	2	398.0	588.0	2205.0	0.6910059542463177	0.705250978839234	1.0183445908432438	0.14503042596348883
gdna_zero_ss_0.99_nrna_low	25	141	0	9884	863	55480	11	4	2	10025.0	722.0	238.0	0.0216659080564406	0.01942701098579649	1.004564720721308	0.013119940448497255
gdna_med_ss_0.50_nrna_low	19	139	139	1187	0	18984	2	1	1	1326.0	0.0	2126.0	0.615874855156431	0.8145601755107755	0.9723026054349722	0.1048265460030166
gdna_zero_ss_0.99_nrna_high	24	138	0	1693	336	31212	10	4	2	1785.0	244.0	670.0	0.2482400889218229	0.2237859763613071	0.9929828006996524	0.06801379990142928
gdna_med_ss_0.50_nrna_zero	10	138	138	8431	0	11338	5	2	1	8569.0	0.0	1260.0	0.12819208464747175	0.1119931261493172	1.0309204459348267	0.016104562959505193
gdna_med_ss_0.99_nrna_high	37	137	99	657	38	47690	2	1	1	794.0	0.0	5647.0	0.8767272162707654	0.8522969984086656	1.0069599641949831	0.172544080604534
gdna_low_ss_0.50_nrna_low	10	136	29	8423	107	11338	5	2	1	8559.0	0.0	1033.0	0.10769391159299416	0.0826004385050926	1.0294776932418739	0.01588970674144176
gdna_high_ss_0.99_nrna_high	12	135	53	511	147	2569	3	1	1	561.0	150.0	721.0	0.5034916201117319	0.4108061055399189	1.1083057870813082	0.189873417721519
gdna_high_ss_0.99_nrna_zero	25	134	134	1451	0	31212	10	4	2	1585.0	0.0	6508.0	0.8041517360682071	0.7571163761109936	1.0112281089352604	0.08454258675078864
gdna_high_ss_0.99_nrna_zero	30	132	132	34901	0	20453	9	3	1	35033.0	0.0	4276.0	0.10877915998880663	0.12433492125430039	1.0171347592171012	0.0037678760026260954
gdna_high_ss_0.99_nrna_low	9	132	132	6836	0	6229	6	3	1	6968.0	0.0	1397.0	0.1670053795576808	0.1416670019574098	1.0422189979004806	0.01894374282433984
gdna_low_ss_0.50_nrna_high	35	132	29	1718	103	28400	8	3	1	1850.0	0.0	2922.0	0.6123218776194468	1.4459620146900591	1.0106667952839976	0.07135135135135136
gdna_med_ss_0.50_nrna_zero	19	132	132	1248	0	18984	2	1	1	1380.0	0.0	2101.0	0.6035621947716173	0.5890908225854861	1.0184665091417637	0.09565217391304348
